Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	0.640171	-0.343364	-0.46799	-0.503256	9.34131	0.352234	4.3286	0.033823	0.0104181	-0.0161168	-0.79248	0.361572	-0.375977	1528707422118	-83	93
Throax	00b411e8	0.631165	-0.349588	-0.278726	-0.633823	7.94722	-0.825633	6.0596	0.0105903	0.0128499	0.0118628	-0.53125	0.367188	-0.529297	1528707422096	-85	93
LUpArm	00b411d9	0.720306	0.0382522	0.0833538	-0.687567	-1.56524	-0.11395	10.6553	-0.0413083	0.0557882	0.00754286	0.0944824	0.351562	-0.917725	1528707422099	-83	93
LFoArm	00b41148	0.8029	-0.0096867	0.0723027	-0.591634	-1.28147	-1.19742	9.30137	0.0131333	0.0110595	0.0417211	0.207764	0.608398	-0.869385	1528707422119	-82	92
RUpArm	00b411db	0.810291	-0.029032	0.121919	-0.572469	-1.43628	-1.94862	9.43539	-0.0240659	0.0164788	0.000943206	0.283936	0.521973	-0.773193	1528707422098	-84	95
RFoArm	00b41204	0.673058	0.259791	-0.00427859	-0.692448	-1.05766	3.00043	12.8948	-0.0531643	0.0244716	-0.0023735	0.183838	0.123779	-1.02026	1528707422096	-87	90
Waist	00b411f7	0.646168	-0.383955	-0.427003	-0.502706	9.46691	-0.619038	3.58782	0.0609192	0.025243	0.00452814	-0.806641	0.421875	-0.40918	1528707422096	-83	88
Lthigh	00b411f4	0.388259	-0.615151	-0.44998	-0.518037	9.77942	-0.0764298	-0.930596	0.0126709	0.0291065	0.00843294	-0.949219	0.407471	0.279297	1528707422099	-84	91
Lshank	00b4111b	0.494834	-0.506552	-0.506701	-0.491731	9.8783	0.610253	0.412452	-0.0759886	-0.0641397	0.00508288	-1.02856	0.344482	0.0715332	1528707421001	-103	90
Rthigh	00b411c8	0.473605	-0.524404	-0.566482	-0.424025	9.68745	-0.0536697	-1.77408	0.0577928	0.0119534	0.0068546	-0.940186	0.359131	0.152832	1528707422099	-83	100
Rshank	00b411ee	0.516845	-0.452129	-0.614357	-0.388608	9.73947	0.231026	-1.57012	0.0460025	0.0300797	0.00738138	-1.07324	0.327881	-0.0397949	1528707422119	-90	90
