Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	0.596488	-0.361222	-0.457551	-0.551695	9.92699	0.783637	3.82894	1.64579e-05	0.0501188	0.0755793	-0.843506	0.35791	-0.253418	1528712870307	-86	77
Throax	00b411e8	0.75967	-0.19033	-0.483204	-0.391395	8.36614	0.787846	5.59205	-0.0667617	0.0692438	0.00526993	-0.651123	0.262695	-0.473389	1528712870307	-90	77
LUpArm	00b411d9	0.774767	0.273473	-0.124005	-0.556392	-1.62246	5.67635	8.92231	-0.0354253	0.00885997	-0.0222727	0.0874023	-0.222412	-1.00513	1528712870310	-92	76
LFoArm	00b41148	0.779768	-0.0227954	0.0356698	-0.624636	-0.487624	-0.55958	9.69802	-0.0907555	0.0233544	0.00618129	0.143311	0.608154	-0.88916	1528712870311	-84	75
RUpArm	00b411db	0.790716	-0.17306	0.173345	-0.561044	-0.724692	-4.60931	8.7113	-0.0960555	0.0243925	-0.037284	0.176025	0.762451	-0.579346	1528712870311	-78	79
RFoArm	00b41204	0.682507	0.136623	-0.0584399	-0.715614	0.00836372	4.62299	12.3907	-0.0540075	-0.0214043	-0.0307996	0.0471191	-0.0107422	-1.05249	1528712870310	-87	74
Waist	00b411f7	0.595139	-0.385442	-0.456231	-0.537678	9.51337	0.172171	3.42687	0.176809	0.250004	0.0350143	-0.863281	0.395508	-0.304199	1528712870315	-98	73
Lthigh	00b411f4	-0.39966	0.622652	0.517958	0.429297	9.35702	0.182855	-2.07555	-0.000772534	-0.0148498	-0.0236974	-0.919434	0.422363	0.348877	1528712870315	-92	74
Lshank	00b4111b	0.634749	-0.300476	-0.686022	-0.190216	9.78898	-1.10048	-0.436149	0.00998542	-0.0338108	-0.00958161	-0.9104	0.46582	-0.050293	1528712870313	-91	71
Rthigh	00b411c8	0.351997	-0.653591	-0.456879	-0.490079	9.60554	0.00819006	-1.74356	0.0314018	-0.0342038	0.00772885	-0.94165	0.389648	0.122559	1528712870313	-88	88
Rshank	00b411ee	0.416982	-0.524513	-0.538485	-0.510927	9.74077	1.16709	-1.10979	-0.0361624	-0.0470707	-0.0107174	-1.05713	0.372314	0.0595703	1528712870310	-87	77
