Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	0.517517	-0.406206	-0.376049	-0.652503	9.35316	0.717727	4.00626	-0.00437403	0.00743933	-0.00589004	-0.836914	0.360352	-0.285645	1528705661632	-89	98
Throax	00b411e8	0.624957	-0.353067	-0.30866	-0.6241	8.40122	-0.602267	5.53798	-0.0156749	0.0143713	-0.0253108	-0.601318	0.385254	-0.433105	1528705661635	-92	98
LUpArm	00b411d9	0.693185	0.0170381	0.0150711	-0.7204	-0.655252	-0.0952784	10.8339	0.0154799	0.0120508	0.00752908	-0.0349121	0.373779	-0.929443	1528705661636	-88	98
LFoArm	00b41148	0.687444	-0.0548309	0.0773959	-0.720016	-0.154052	-1.8939	9.66693	0.0300628	0.0134834	0.00737963	0.0268555	0.716309	-0.822754	1528705661635	-82	97
RUpArm	00b411db	0.754938	-0.026214	0.0351751	-0.654327	-0.122659	-0.959893	9.76644	0.0263694	0.0269663	-0.0126585	0.106934	0.47583	-0.85083	1528705661635	-86	100
RFoArm	00b41204	0.591666	0.250053	-0.16095	-0.749333	-0.0713943	3.43523	12.9473	0.00852526	0.042357	-0.0176474	0.048584	0.108398	-1.05615	1528705661632	-92	95
Waist	00b411f7	0.581366	-0.407813	-0.409743	-0.572549	9.54655	-0.0602689	3.36637	0.00422154	-0.00896235	-0.0190449	-0.842773	0.415039	-0.317627	1528705661632	-84	94
Lthigh	00b411f4	0.355376	-0.601397	-0.391629	-0.598879	9.79029	0.424478	-0.281405	-0.00787141	0.0199731	-0.0171943	-0.955566	0.40332	0.239746	1528705661614	-81	96
Lshank	00b4111b	0.375492	-0.595578	-0.405929	-0.582678	9.83835	0.234067	-0.360299	0.0017146	0.0182564	-0.0182663	-0.96167	0.412354	0.21582	1528705661614	-90	96
Rthigh	00b411c8	0.476144	-0.483891	-0.534768	-0.50315	9.77195	0.769319	-0.489945	0.0101949	0.0150703	-0.000517206	-0.963379	0.319336	0.0236816	1528705661612	-92	100
Rshank	00b411ee	0.544916	-0.410738	-0.609812	-0.4031	9.84416	0.441679	-0.834232	0.00609739	0.0134808	-0.010957	-1.07227	0.411865	-0.0776367	1528705661612	-92	94
