Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	0.580996	-0.336862	-0.450759	-0.588034	8.80459	1.64172	4.0935	0.191194	-0.159623	0.0289982	-0.844971	0.260742	-0.351562	1528705020957	-83	100
Throax	00b411e8	0.72828	-0.281476	-0.336931	-0.526172	7.92393	-0.672736	6.19058	0.0427385	0.0555473	-0.0167036	-0.52832	0.349854	-0.545166	1528705020957	-84	100
LUpArm	00b411d9	0.778639	0.0197465	0.0154181	-0.626971	-0.199353	0.619753	10.7813	0.0830718	-0.0233286	0.0157179	-0.00561523	0.299561	-0.957275	1528705020956	-90	100
LFoArm	00b41148	0.777588	-0.0311556	0.00574652	-0.627975	0.241849	-0.551363	9.75158	0.0347836	-0.0302097	-0.0128612	0.105225	0.568359	-0.917236	1528705020979	-81	98
RUpArm	00b411db	0.776767	-0.0469096	0.0467854	-0.626293	-0.273357	-1.29074	9.60996	0.0208399	-0.00403527	-0.0293474	0.152588	0.482422	-0.837158	1528705020957	-86	100
RFoArm	00b41204	0.62845	0.239422	-0.140228	-0.726679	0.0398646	2.8231	12.6445	0.0223162	-0.00809476	-0.0196112	0.090332	0.145264	-1.04858	1528705020975	-84	97
Waist	00b411f7	0.608728	-0.371458	-0.430965	-0.552936	9.46425	0.101022	3.39243	0.0408561	-0.00856241	-0.0458198	-0.840576	0.367676	-0.386719	1528705020978	-93	96
Lthigh	00b411f4	0.37721	-0.632904	-0.430845	-0.521074	9.47487	-0.331737	-1.51426	0.00947095	0.0145039	-0.00773527	-0.921143	0.45752	0.306396	1528705020958	-84	98
Lshank	00b4111b	0.391161	-0.591053	-0.4219	-0.565376	9.81362	0.023662	-0.608979	0.00343969	0.00896517	-0.0116541	-0.978271	0.364502	0.182861	1528705020979	-88	99
Rthigh	00b411c8	0.442932	-0.508683	-0.577876	-0.45947	9.52173	0.801991	-1.64116	-0.00547603	0.0213874	0.00979404	-0.971191	0.299561	0.156494	1528705020979	-96	100
Rshank	00b411ee	0.528331	-0.417972	-0.623308	-0.397056	9.76945	0.582543	-1.21914	-0.00134869	0.0185927	-0.000808004	-1.07251	0.361084	-0.0268555	1528705020959	-91	96
