Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	0.584766	-0.370696	-0.436757	-0.574348	9.84005	0.761269	3.47509	-0.184965	0.0103062	0.00917644	-0.826172	0.369629	-0.333008	1528706265096	-95	96
Throax	00b411e8	0.677625	-0.317415	-0.340594	-0.569269	8.36912	-0.512286	5.46719	-0.0426981	0.023869	-0.047628	-0.585205	0.36084	-0.481689	1528706265100	-96	97
LUpArm	00b411d9	0.79508	0.0286215	0.0244616	-0.605335	-0.225182	0.434403	10.8741	-0.00408947	0.000931506	-0.00248927	-0.00170898	0.316895	-0.950928	1528706265102	-88	96
LFoArm	00b41148	0.781202	-0.0715032	0.0421429	-0.618737	0.179918	-1.8504	9.69024	0.165476	-0.00457957	-0.0315529	0.0864258	0.681885	-0.855225	1528706265100	-78	95
RUpArm	00b411db	0.810803	-0.0577856	0.0355268	-0.581375	0.091839	-1.24941	9.6943	0.030157	0.0193696	-0.0400323	0.144775	0.510986	-0.837158	1528706265102	-96	99
RFoArm	00b41204	0.635368	0.226005	-0.114724	-0.72943	0.201879	2.46649	13.1652	0.0315757	0.02021	-0.0454136	0.103271	0.195312	-1.03955	1528706265100	-90	93
Waist	00b411f7	0.644781	-0.352263	-0.433101	-0.522103	9.37863	-0.098122	3.84381	-0.0412436	0.030129	-0.038951	-0.805664	0.404541	-0.415283	1528706265101	-82	92
Lthigh	00b411f4	0.422446	-0.586819	-0.432884	-0.538326	9.8029	-0.117689	-0.553511	-0.031355	0.00453832	-0.0139863	-0.943359	0.462646	0.194092	1528706265102	-86	94
Lshank	00b4111b	0.506516	-0.52099	-0.515634	-0.454017	9.82523	-0.519766	-0.573226	-0.0147427	0.00542816	-0.0156857	-0.933838	0.468994	0.0522461	1528706265105	-87	94
Rthigh	00b411c8	0.502053	-0.473506	-0.570491	-0.445282	9.73933	0.408083	-0.929121	-0.0186924	0.0114749	0.00790624	-0.955811	0.356689	0.0844727	1528706265104	-94	100
Rshank	00b411ee	0.561955	-0.369465	-0.646423	-0.360333	9.85258	0.546565	-1.09795	-0.015853	0.0222494	-0.00414968	-1.08276	0.39624	-0.104736	1528706265099	-84	93
