Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	-0.586887	0.378583	0.32514	0.637591	9.09027	-0.282567	5.17089	-0.0156174	-0.0840703	0.0768545	-0.74707	0.42749	-0.395752	1529644170187	-49	95
Throax	00b411e8	-0.0189467	-0.526287	0.0153128	-0.849958	9.02048	-0.278684	4.53354	-0.0769085	0.0222769	-0.0516269	-0.678711	0.306885	-0.347656	1529644170166	-51	99
LUpArm	00b411d9	0.794039	-0.00207468	0.0165122	-0.607639	-0.261285	-0.672855	10.9482	-0.0869371	0.0184242	-0.0483441	0.0302734	0.342041	-0.919678	1529644170184	-54	100
LFoArm	00b41148	0.794457	-0.144614	0.103473	-0.580704	0.267006	-3.43636	9.6291	-0.105351	-0.0246419	-0.00314717	0.140625	0.802002	-0.723145	1529644170166	-62	100
RUpArm	00b411db	-0.721657	0.0249476	-0.0761097	0.687601	-0.45286	-1.23548	9.73022	0.044914	0.0265579	-0.0236329	0.112061	0.510986	-0.830322	1529644170184	-56	100
RFoArm	00b41204	0.26892	0.0583806	-0.0382795	-0.960629	0.304707	-0.188824	13.3372	-0.0407761	0.0201634	-0.0582485	0.0170898	0.470215	-0.946777	1529644170164	-64	100
Waist	00b411f7	-0.554773	0.41273	0.541907	0.477722	10.147	0.496331	0.746964	-0.113736	0.26805	-0.0282009	-0.926514	0.321045	-0.0705566	1529644170187	-49	100
Lthigh	00b411f4	0.258781	-0.678227	-0.269415	-0.632816	10.2036	0.697722	-1.34305	0.201619	-0.023695	-0.0261539	-0.978027	0.406738	0.0925293	1529644170187	-50	98
Lshank	00b4111b	0.542705	-0.46043	-0.564926	-0.417534	9.95125	-0.210001	-0.376968	-0.0116327	0.063107	-0.028945	-1.0061	0.364014	-0.0290527	1529644170187	-54	100
Rthigh	00b411c8	-0.337369	0.594368	0.440792	0.581903	9.74131	1.26244	-0.986692	0.0517964	-0.00556256	-0.0145879	-0.974854	0.281982	0.197998	1529644170187	-52	100
Rshank	00b411ee	0.434562	-0.521383	-0.521669	-0.516891	9.82778	0.779116	-0.83886	0.129745	-0.0393077	-0.0163779	-1.06055	0.345947	0.157959	1529644170164	-54	97
