Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	-0.499916	0.452274	0.356684	0.646768	9.56824	-0.016968	3.50678	0.0303593	-0.0372563	-0.045316	-0.833008	0.407471	-0.17627	1529647219591	-49	86
Throax	00b411e8	-0.805856	0.164529	0.550706	0.142297	9.26869	-1.00803	3.51093	0.0145355	0.0166378	-0.0292763	-0.70166	0.399658	-0.162598	1529647219588	-49	90
LUpArm	00b411d9	0.916069	0.00487053	-0.0308128	-0.399805	0.844263	0.637585	10.8671	0.0894649	0.00332242	0.00158592	-0.19458	0.294434	-0.94751	1529647219593	-63	91
LFoArm	00b41148	-0.566286	0.162043	-0.0919383	0.802876	1.58846	-3.31821	9.1504	0.0586281	0.000688141	0.0154196	-0.135742	0.812988	-0.71875	1529647219585	-68	92
RUpArm	00b411db	0.749806	-0.0943965	0.0452782	-0.653322	0.510652	-1.98823	9.54189	-0.00169946	0.00301639	-0.0153433	-0.0925293	0.553955	-0.796387	1529647219587	-72	93
RFoArm	00b41204	0.574962	0.0430557	-0.0842893	-0.812687	1.43048	-0.131938	13.382	0.00957398	0.00673998	-0.0209885	-0.21875	0.439453	-0.941162	1529647219584	-65	92
Waist	00b411f7	-0.696524	-0.294769	0.542263	-0.365945	9.7197	0.18326	2.49014	0.0508268	-0.0361526	-0.035104	-0.896973	0.381836	-0.137939	1529647219588	-49	91
Lthigh	00b411f4	0.656902	-0.0339639	-0.746582	-0.0997042	9.60139	1.03398	-0.935497	0.00809603	-0.00324139	-0.0129389	-0.978271	0.326904	0.262207	1529647219590	-51	89
Lshank	00b4111b	0.607381	-0.328004	-0.665725	-0.283394	9.75195	0.304081	-0.966698	0.0126527	-0.00567369	-0.00906793	-1.00415	0.371582	0.11792	1529647219591	-54	98
Rthigh	00b411c8	0.269964	-0.673578	-0.347521	-0.593836	9.63073	0.491442	-1.29067	-0.0122688	-0.00692283	0.0041081	-0.906494	0.313477	0.404785	1529647219588	-54	100
Rshank	00b411ee	0.369938	-0.59589	-0.42303	-0.573678	9.84136	0.503132	-0.82788	-0.0247692	-0.00798537	0.000134317	-1.04175	0.383545	0.177979	1529647219566	-64	90
