Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	-0.566058	0.418285	0.346417	0.62017	9.40436	-0.19328	4.38306	-0.00250718	0.0461997	0.00588101	-0.788818	0.415527	-0.296631	1529644389211	-49	94
Throax	00b411e8	0.178472	-0.506575	-0.108718	-0.836487	8.86974	0.16627	4.71976	-0.0218802	0.0285627	-0.018794	-0.686523	0.287354	-0.335205	1529644389215	-51	98
LUpArm	00b411d9	0.763967	-0.00828417	-0.0234606	-0.644775	0.765395	0.347724	10.953	0.187239	0.027682	0.0157082	-0.065918	0.313721	-0.936768	1529644389233	-57	99
LFoArm	00b41148	0.761739	-0.15466	0.0802209	-0.624017	0.557636	-3.15251	9.43117	-0.105509	0.00830872	0.07603	0.0212402	0.790283	-0.742676	1529644389190	-61	100
RUpArm	00b411db	-0.72034	0.052189	-0.0297696	0.691014	0.305782	-0.997535	9.8054	-0.0314837	0.0261119	-0.00855721	-0.00634766	0.473145	-0.848633	1529644389232	-62	100
RFoArm	00b41204	0.651301	0.102393	-0.0631483	-0.749223	0.694815	1.01745	13.5471	0.0653605	0.0482591	0.0140659	-0.0356445	0.331543	-1.00903	1529644389214	-60	100
Waist	00b411f7	-0.485296	0.494137	0.524581	0.495108	9.86787	0.497751	-0.308967	-0.0396814	-0.00456178	0.000542351	-0.918457	0.335938	0.0356445	1529644389212	-51	99
Lthigh	00b411f4	0.477771	-0.474526	-0.592871	-0.441661	9.8249	0.114778	-0.263485	-0.0422358	0.0149716	-0.0161366	-0.999756	0.361084	0.074707	1529644389212	-52	97
Lshank	00b4111b	0.552101	-0.427138	-0.60026	-0.390418	9.83688	0.151633	-0.478827	-0.00241928	-0.0155788	-0.0123342	-1.03784	0.288086	-0.0168457	1529644389209	-59	100
Rthigh	00b411c8	-0.416176	0.539219	0.540381	0.493992	9.62188	0.955709	-1.00727	0.00355139	0.0152408	0.00593813	-0.970215	0.277588	0.207275	1529644389212	-58	100
Rshank	00b411ee	0.413882	-0.546864	-0.496433	-0.532161	9.82887	0.741403	-0.940704	0.0128026	0.00243262	-0.00785426	-1.03491	0.323975	0.172119	1529644389213	-59	97
