Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	0.512757	-0.429277	-0.340133	-0.661144	9.36728	0.444977	4.37947	0.0274137	0.0334948	-0.00282116	-0.829102	0.379883	-0.251221	1529645909795	-56	90
Throax	00b411e8	0.599566	-0.420474	-0.325407	-0.598191	8.89892	-1.10906	4.41388	0.0102258	0.0317661	-0.021151	-0.630615	0.414062	-0.323486	1529645909793	-49	93
LUpArm	00b411d9	0.792044	-0.0630668	0.0476621	-0.605324	0.323819	-1.31764	10.7498	0.0788096	0.0357734	-0.0220927	-0.0449219	0.468994	-0.86792	1529645909796	-54	95
LFoArm	00b41148	0.720817	-0.154795	0.105805	-0.667283	0.373291	-3.46393	9.08388	-0.0816228	0.0226579	0.00552513	0.0546875	0.832031	-0.710449	1529645909791	-56	96
RUpArm	00b411db	0.713125	-0.0395161	0.00753445	-0.699882	0.435435	-0.659803	9.79464	-0.00610987	-0.0078057	0.0225435	0.000976562	0.455811	-0.871582	1529645909766	-60	97
RFoArm	00b41204	0.60543	0.12599	-0.0375694	-0.784964	0.711925	0.334894	13.4916	0.0273214	-0.00519712	0.0163806	-0.0112305	0.42041	-0.96875	1529645909790	-54	96
Waist	00b411f7	0.578918	-0.417206	-0.44533	-0.540808	9.68541	0.149989	2.69208	0.000679286	0.0218855	-0.0188438	-0.869629	0.390869	-0.261719	1529645909791	-50	94
Lthigh	00b411f4	0.440993	-0.506813	-0.538767	-0.508326	9.65849	1.34052	-0.738029	0.012047	0.012562	-0.00438622	-1.01831	0.29126	0.0947266	1529645909794	-49	93
Lshank	00b4111b	0.507527	-0.464244	-0.607307	-0.397584	9.66138	0.28784	-1.5099	0.000572849	0.0225963	-0.00780934	-0.985107	0.361084	0.0668945	1529645909794	-52	100
Rthigh	00b411c8	0.412719	-0.562297	-0.474994	-0.536531	9.67002	0.7022	-0.788229	-0.0248891	-0.0447095	-0.000422882	-0.960205	0.354492	0.159912	1529645909791	-55	100
Rshank	00b411ee	0.426564	-0.519148	-0.523241	-0.524165	9.77795	1.08866	-1.07316	0.00119286	0.0484061	0.0262384	-1.06421	0.381104	0.130127	1529645909769	-65	93
