Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	-0.555332	0.398054	0.339517	0.646443	9.12873	-0.407018	4.80094	-0.0527371	0.00318169	0.0288753	-0.776855	0.446289	-0.329346	1529643828338	-57	96
Throax	00b411e8	-0.282224	-0.516939	0.185189	-0.786657	9.09167	-0.409856	4.16409	0.0278529	0.00896136	-0.0374613	-0.664551	0.335449	-0.343994	1529643828316	-49	100
LUpArm	00b411d9	0.917275	-0.127796	0.0492183	-0.373969	0.345638	-2.61429	10.4012	0.0553941	-0.0589697	0.0305897	-0.0229492	0.578857	-0.786621	1529643828335	-57	100
LFoArm	00b41148	0.797769	-0.202794	0.1004	-0.558891	0.632105	-4.33962	8.52094	0.00675727	-0.0768855	0.0373441	0.108154	0.875977	-0.656006	1529643828316	-63	100
RUpArm	00b411db	-0.950457	0.00566633	0.00509459	0.310762	0.113777	-0.230871	9.7243	0.0532148	-0.0088057	-0.0011885	0.0927734	0.396729	-0.88501	1529643828335	-57	100
RFoArm	00b41204	-0.470482	-0.0299557	-0.111167	-0.874866	0.749377	-0.142823	13.3916	0.0160143	-0.0153366	-0.00859652	-0.010498	0.455078	-0.952637	1529643828340	-54	100
Waist	00b411f7	-0.715629	-0.0794572	0.693942	-0.0024955	9.88974	0.179328	0.804693	0.00389078	0.0875458	-0.0353986	-0.906738	0.35791	-0.120361	1529643828338	-50	100
Lthigh	00b411f4	-0.0377973	-0.732566	0.0175847	-0.679418	9.76721	0.0742995	-0.589442	0.0267949	-0.00239152	-0.020263	-0.97583	0.402832	0.0224609	1529643828338	-50	99
Lshank	00b4111b	0.582223	-0.398233	-0.619244	-0.344912	9.83299	-0.331329	-0.714241	0.00262546	0.0187601	-0.0230706	-0.987549	0.364746	-0.0803223	1529643828335	-49	100
Rthigh	00b411c8	-0.0242695	0.74047	0.111646	0.662307	9.67477	1.0378	-1.06995	-0.00546295	0.0159749	-0.000198033	-0.962891	0.317139	0.174316	1529643828338	-50	100
Rshank	00b411ee	0.391132	-0.565496	-0.466194	-0.556681	9.85119	0.715097	-0.604472	0.0117053	0.00456077	-0.00926251	-1.05859	0.409912	0.0498047	1529643828338	-60	98
