Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	0.5079	-0.454182	-0.329911	-0.653388	9.49968	-0.192382	3.9717	-0.000272071	0.0272144	-0.0790127	-0.811523	0.42334	-0.223633	1529648089939	-50	83
Throax	00b411e8	-0.781972	-0.0957656	0.565233	-0.244664	9.19546	-1.16451	3.74841	0.0237686	-0.0184394	-0.0331835	-0.679932	0.399414	-0.202637	1529648089936	-49	87
LUpArm	00b411d9	0.736144	-0.0460518	0.0330289	-0.674448	-0.214676	-0.349548	10.8866	-0.0229426	-0.0448188	0.0331521	-0.0800781	0.376709	-0.91333	1529648089940	-55	88
LFoArm	00b41148	-0.697188	0.171702	-0.11883	0.685803	0.799501	-3.74488	9.01232	-0.0896572	-0.0191594	0.0318345	-0.00878906	0.857422	-0.666748	1529648089933	-77	90
RUpArm	00b411db	0.678792	-0.0205345	0.0198038	-0.733776	0.115498	-0.661324	9.71653	0.15462	0.0118532	-0.00926849	-0.0151367	0.422852	-0.871582	1529648089933	-58	90
RFoArm	00b41204	0.379328	0.0938617	0.0644112	-0.918233	0.816675	0.777355	13.2214	0.119159	0.040087	0.0116241	-0.117188	0.374756	-0.973633	1529648089933	-66	90
Waist	00b411f7	0.247387	-0.659243	-0.22627	-0.673053	9.93478	0.155374	0.69447	0.0457	-0.0539372	-0.0389072	-0.905518	0.379395	-0.0505371	1529648089936	-49	88
Lthigh	00b411f4	0.435361	-0.568162	-0.468312	-0.518013	9.86854	0.762773	-0.188829	0.00195397	0.00778393	-0.0237496	-1.00098	0.343262	0.131104	1529648089937	-50	87
Lshank	00b4111b	-0.445152	0.565959	0.493616	0.487722	9.82506	-0.238808	-0.432069	-0.00756683	0.0279289	-0.0184958	-1.02759	0.379639	-0.0270996	1529648089939	-51	95
Rthigh	00b411c8	0.310078	-0.63848	-0.351068	-0.610693	9.75779	0.821946	-0.148315	0.0849329	0.0296228	0.00786846	-0.951172	0.253662	0.312744	1529648089936	-52	100
Rshank	00b411ee	0.312663	-0.61917	-0.375709	-0.614584	9.86266	0.558483	-0.396814	0.0631741	0.000616807	-0.00133747	-1.04907	0.339355	0.151367	1529648089939	-56	88
