Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	-0.569959	0.408808	0.384645	0.600059	9.4424	-0.014475	3.91226	-0.0424416	0.0344615	-0.0270935	-0.817627	0.414795	-0.266602	1529644753435	-50	93
Throax	00b411e8	0.513955	-0.449452	-0.338657	-0.647422	9.17487	-0.09151	3.48747	-0.0298838	0.0291977	-0.0252286	-0.719971	0.311768	-0.244141	1529644753438	-49	97
LUpArm	00b411d9	0.724752	-0.0770434	0.0975285	-0.677708	0.460042	-2.32575	10.5378	-0.0652518	0.0564702	-0.0421592	-0.0371094	0.520752	-0.830566	1529644753434	-58	98
LFoArm	00b41148	0.811199	-0.199257	0.0966567	-0.541211	0.398502	-3.8244	8.99828	-0.229052	-0.0282044	0.0530911	0.0913086	0.856201	-0.67334	1529644753439	-56	99
RUpArm	00b411db	-0.717259	0.0221624	-0.0129635	0.696333	0.174296	-0.350723	9.6779	-0.0360223	0.000367699	-0.00100513	0.00610352	0.436035	-0.866943	1529644753431	-63	100
RFoArm	00b41204	0.688928	0.0273644	-0.028121	-0.723767	0.828943	1.46012	13.2711	-0.0167245	0.0379733	0.0176646	-0.0708008	0.294678	-1.01855	1529644753437	-57	99
Waist	00b411f7	-0.529469	0.454041	0.479739	0.532315	9.9452	0.421922	1.10585	-0.0660291	0.0915541	-0.0220365	-0.910645	0.351562	-0.126465	1529644753411	-49	98
Lthigh	00b411f4	0.476209	-0.50604	-0.51921	-0.497564	9.84475	0.346669	-0.209559	-0.0458444	0.012038	-0.0081046	-0.997803	0.365479	0.0583496	1529644753435	-51	96
Lshank	00b4111b	0.596524	-0.35589	-0.646107	-0.316302	9.82747	0.0940802	-0.684093	-0.00424456	-0.0029395	-0.00781145	-1.01611	0.327148	-0.017334	1529644753434	-56	100
Rthigh	00b411c8	-0.373949	0.555001	0.474793	0.571584	9.76559	1.32593	-0.580481	-0.0266993	0.00748254	0.00839753	-0.982666	0.257568	0.177979	1529644753435	-50	100
Rshank	00b411ee	0.384945	-0.550351	-0.478325	-0.565806	9.77642	1.11175	-0.524951	-0.0178096	0.00991252	0.00675237	-1.07056	0.314941	0.147217	1529644753437	-51	96
