Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	0.649102	-0.378748	-0.457062	-0.475721	9.44397	-0.200123	3.84816	0.0461939	-0.0337775	0.0331605	-0.808838	0.412598	-0.238525	1529647577140	-59	85
Throax	00b411e8	-0.713699	-0.206883	0.556323	-0.371939	9.32369	-1.21367	3.40843	0.0599739	0.00537593	-0.0166361	-0.686768	0.4104	-0.186523	1529647577137	-49	88
LUpArm	00b411d9	0.707633	0.0163465	-0.0350206	-0.705522	0.243141	1.42853	10.6609	0.0206087	0.0181819	0.0112765	-0.132812	0.193848	-0.983643	1529647577140	-56	90
LFoArm	00b41148	-0.755237	0.119319	0.0013949	0.644498	1.52204	-1.72585	9.46321	0.0284968	0.0505295	-0.00215167	-0.0961914	0.682373	-0.828857	1529647577134	-64	91
RUpArm	00b411db	0.788175	-0.0787068	0.0239117	-0.60993	0.621737	-1.38247	9.64061	0.127823	0.0160621	0.05554	-0.0253906	0.512695	-0.828125	1529647577134	-72	92
RFoArm	00b41204	0.67955	-0.029442	0.0764548	-0.72904	1.44379	0.00888514	13.3388	0.0167482	0.0588509	0.111765	-0.123535	0.431152	-0.956055	1529647577133	-59	91
Waist	00b411f7	-0.133683	-0.729878	0.131814	-0.657292	9.98043	0.279295	0.951245	0.0651135	-0.0242419	-0.0144815	-0.911377	0.366455	-0.0588379	1529647577136	-49	89
Lthigh	00b411f4	0.640693	-0.266542	-0.684601	-0.223134	9.67594	0.788801	-0.69203	0.0223653	0.0830462	-0.00966076	-1.00024	0.327637	0.171143	1529647577139	-50	88
Lshank	00b4111b	0.569097	-0.405939	-0.640883	-0.317193	9.82241	-0.194517	-0.576704	0.00164119	0.02461	-0.0121998	-1.0249	0.36792	0.0131836	1529647577140	-54	97
Rthigh	00b411c8	0.284449	-0.660744	-0.351314	-0.599237	9.74726	0.975463	-0.423909	0.0513445	0.0357036	0.0324269	-0.937744	0.253906	0.344727	1529647577137	-56	100
Rshank	00b411ee	0.391661	-0.56716	-0.46322	-0.557097	9.78122	0.762987	-0.723762	-0.227142	-0.0303743	0.0269593	-1.04199	0.334961	0.153564	1529647577140	-59	89
